,learning_rate,max_bin,max_depth,n_estimators,subsample,acc_test,acc_train,roc_auc_test,roc_auc_train
9225,0.2,2048,6,200,0.2,0.7307807358659887,0.8736070600553436,0.7969446866512323,0.94949201438687
9226,0.2,2048,6,200,0.4,0.7439425665569848,0.914292124747588,0.8080959826126548,0.97500124955941
9227,0.2,2048,6,200,0.6,0.7514208794495961,0.9282776157355472,0.819377927063065,0.9828963059891548
9228,0.2,2048,6,200,0.8,0.7544122046066407,0.933213671378356,0.8255867727890338,0.9847741241819078
9229,0.2,2048,6,200,1.0,0.7571043972479808,0.9220701518211054,0.8280150449788742,0.9799342237296184
9230,0.2,2048,6,300,0.2,0.7280885432246486,0.9081594495550072,0.7828178266104842,0.9704078602186684
9231,0.2,2048,6,300,0.4,0.7340711935387376,0.9497419789095805,0.7979422684013923,0.9907377555371368
9232,0.2,2048,6,300,0.6,0.7463356266826204,0.9662702864408048,0.8155676444184817,0.995566737726362
9233,0.2,2048,6,300,0.8,0.7502243493867783,0.967018173659412,0.8186276825893171,0.9962852176070238
9234,0.2,2048,6,300,1.0,0.749326951839665,0.9540797247775036,0.8216315240128342,0.9920507885379896
9235,0.2,2048,6,500,0.2,0.7023631468740652,0.9562485977114652,0.7678190221336436,0.9920207633145643
9236,0.2,2048,6,500,0.4,0.7247980855518995,0.9882581706678631,0.7878551312283535,0.9993334266158704
9237,0.2,2048,6,500,0.6,0.7358659886329644,0.9943160571385836,0.8057235492290664,0.999870569361018
9238,0.2,2048,6,500,0.8,0.7418486389470536,0.9943908458604442,0.8076206368773794,0.999883165635823
9239,0.2,2048,6,500,1.0,0.7469338917140294,0.986612818786927,0.81504809296159,0.999400524712034
9240,0.2,2048,7,100,0.2,0.7307807358659887,0.8630618502729789,0.8008496447076981,0.9370712372365392
9241,0.2,2048,7,100,0.4,0.7352677236015555,0.9000822675940469,0.8107017935710921,0.966614457382238
9242,0.2,2048,7,100,0.6,0.7532156745438229,0.9127215615885124,0.8220349235939001,0.9744267766463902
9243,0.2,2048,7,100,0.8,0.7574035297636853,0.9177324059531824,0.8263742431336165,0.9763284226058696
9244,0.2,2048,7,100,1.0,0.7538139395752318,0.9095056465485004,0.8274219366329771,0.9724855631700496
9245,0.2,2048,7,200,0.2,0.7227041579419683,0.9139929698601452,0.7850667703263993,0.973710321566563
9246,0.2,2048,7,200,0.4,0.7259946156147173,0.9610350759105528,0.793072122261214,0.9940013541331018
9247,0.2,2048,7,200,0.6,0.7469338917140294,0.9744970458454864,0.8082370113925481,0.9969565117975188
9248,0.2,2048,7,200,0.8,0.7454382291355071,0.9756188766733976,0.8137399973369184,0.9975447555935624
9249,0.2,2048,7,200,1.0,0.7487286868082561,0.961558596963578,0.8204846808382693,0.9942787071004552
9250,0.2,2048,7,300,0.2,0.7032605444211786,0.9531822601151746,0.774831087611087,0.9907199686126784
9251,0.2,2048,7,300,0.4,0.7224050254262638,0.9899783112706604,0.7864244407886731,0.999396698845264
9252,0.2,2048,7,300,0.6,0.738857313790009,0.994764789469748,0.7992100956561703,0.9998147027567764
9253,0.2,2048,7,300,0.8,0.7376607837271911,0.9946900007478872,0.8094443466072199,0.9998832103828028
9254,0.2,2048,7,300,1.0,0.7451390966198026,0.986313663899484,0.8128182990926909,0.9990690167124152
9255,0.2,2048,7,500,0.2,0.6996709542327251,0.9897539451050782,0.7606222590662893,0.9994870094371828
9256,0.2,2048,7,500,0.4,0.7152258450493568,0.9997008451125572,0.7750487157790444,0.9999996643976518
9257,0.2,2048,7,500,0.6,0.7340711935387376,0.9999252112781392,0.7917230423845174,0.9999999328795304
9258,0.2,2048,7,500,0.8,0.7307807358659887,1.0,0.8032261944135421,1.0
9259,0.2,2048,7,500,1.0,0.7475321567454383,0.9986538030065066,0.8092317296141824,0.9999778726185042
9260,0.2,2048,8,100,0.2,0.7259946156147173,0.8877421284870242,0.7897489974070748,0.9578873196769428
9261,0.2,2048,8,100,0.4,0.7397547113371223,0.9348590232592924,0.8109885043647334,0.98385148620605
9262,0.2,2048,8,100,0.6,0.7403529763685313,0.9519856405654028,0.808219472280328,0.991560719615559
9263,0.2,2048,8,100,0.8,0.752019144481005,0.9554259217709968,0.8263491872590162,0.9925706253887114
9264,0.2,2048,8,100,1.0,0.7577026622793898,0.94667564131329,0.827492451022924,0.9900859262828412
9265,0.2,2048,8,200,0.2,0.7158241100807657,0.9505646548500486,0.772096059927925,0.9902948946783626
9266,0.2,2048,8,200,0.4,0.7352677236015555,0.9890060578864708,0.7985457570381951,0.9995383677832128
9267,0.2,2048,8,200,0.6,0.731678133413102,0.9971580285692916,0.8012847220730802,0.9999787899315894
9268,0.2,2048,8,200,0.8,0.7481304217768472,0.9963353526288236,0.8174577522160131,0.999929859109212
9269,0.2,2048,8,200,1.0,0.7505234819024827,0.989230424052053,0.819220790935214,0.9993907027499748
9270,0.2,2048,8,300,0.2,0.7014657493269518,0.9815271857003964,0.7615718767136428,0.9983357927019196
9271,0.2,2048,8,300,0.4,0.7256954830990129,0.9987285917283674,0.7889361132468261,0.999996711096987
9272,0.2,2048,8,300,0.6,0.7262937481304218,1.0,0.7953418265589408,1.0
9273,0.2,2048,8,300,0.8,0.7394555788214179,0.9999252112781392,0.8121858172295648,1.0
9274,0.2,2048,8,300,1.0,0.7439425665569848,0.99798070450976,0.8162108645135796,0.9999828395332586
9275,0.2,2048,8,500,0.2,0.6939874364343405,0.9992521127813926,0.7484633590048666,0.999997695530542
9276,0.2,2048,8,500,0.4,0.7247980855518995,1.0,0.7870257817790817,1.0
9277,0.2,2048,8,500,0.6,0.7322763984445109,1.0,0.7906116353754586,1.0
9278,0.2,2048,8,500,0.8,0.7361651211486688,1.0,0.8080229626352481,1.0
9279,0.2,2048,8,500,1.0,0.7448399641040981,1.0,0.8123894856959591,1.0
9280,0.2,2048,9,100,0.2,0.7304816033502842,0.9205743773838904,0.7898399144377677,0.9770330644830378
9281,0.2,2048,9,100,0.4,0.7337720610230332,0.9692618353152344,0.799893047209563,0.9963823633001024
9282,0.2,2048,9,100,0.6,0.7409512413999402,0.9805549323162068,0.8091776805132589,0.99866508572604
9283,0.2,2048,9,100,0.8,0.7433443015255758,0.9856405654027371,0.8139404443337213,0.9988792000242348
9284,0.2,2048,9,100,1.0,0.7523182769967095,0.973450003739436,0.8211595787176833,0.9967874577079514
9285,0.2,2048,9,200,0.2,0.724498953036195,0.9807792984817888,0.7742977554231651,0.9981981286186604
9286,0.2,2048,9,200,0.4,0.7328746634759198,0.9995512676688356,0.7920867105072884,0.999999619650672
9287,0.2,2048,9,200,0.6,0.7322763984445109,0.9998504225562784,0.8017228419375206,0.9999999552530202
9288,0.2,2048,9,200,0.8,0.738857313790009,0.9997756338344178,0.8074069460611449,0.9999999552530202
9289,0.2,2048,9,200,1.0,0.7412503739156446,0.9975319721785956,0.8114849686228862,0.9999854796050648
9290,0.2,2048,9,300,0.2,0.7068501346096321,0.9978311270660384,0.7617930842922574,0.9999674018252382
9291,0.2,2048,9,300,0.4,0.7307807358659887,1.0,0.7876929839255826,1.0
9292,0.2,2048,9,300,0.6,0.7343703260544421,1.0,0.7989649060261527,1.0
9293,0.2,2048,9,300,0.8,0.7385581812743045,1.0,0.8042359461599367,1.0
9294,0.2,2048,9,300,1.0,0.7385581812743045,0.9997756338344178,0.8093022440041292,0.9999999328795304
9295,0.2,2048,9,500,0.2,0.7008674842955429,1.0,0.7523928360243342,1.0
9296,0.2,2048,9,500,0.4,0.7307807358659887,1.0,0.784880998913291,1.0
9297,0.2,2048,9,500,0.6,0.7355668561172599,1.0,0.7956539511682481,1.0
9298,0.2,2048,9,500,0.8,0.7364642536643733,1.0,0.8022334448677694,1.0
9299,0.2,2048,9,500,1.0,0.7412503739156446,1.0,0.805597911914999,1.0
9300,0.2,2048,10,100,0.2,0.7128327849237213,0.9435345149951389,0.7631097705025063,0.9871309699798332
9301,0.2,2048,10,100,0.4,0.7376607837271911,0.9899035225487997,0.7945192779899175,0.9995499796244628
9302,0.2,2048,10,100,0.6,0.7409512413999402,0.9949143669134696,0.8039875350603273,0.9999006393314228
9303,0.2,2048,10,100,0.8,0.7463356266826204,0.9952883105227732,0.8158325208071141,0.9999225653515096
9304,0.2,2048,10,100,1.0,0.7541130720909363,0.9922967616483436,0.8145747159021761,0.9996759871194923
9305,0.2,2048,10,200,0.2,0.6951839664971582,0.9913245082641536,0.7456041257718999,0.99973648503614
9306,0.2,2048,10,200,0.4,0.7301824708345798,1.0,0.7868239030180159,1.0
9307,0.2,2048,10,200,0.6,0.7370625186957822,1.0,0.7946821411748198,1.0
9308,0.2,2048,10,200,0.8,0.7439425665569848,1.0,0.8101154861054437,1.0
9309,0.2,2048,10,200,1.0,0.7469338917140294,0.9999252112781392,0.8083286443053724,0.9999998657590606
9310,0.2,2048,10,300,0.2,0.6862099910260245,0.9997008451125572,0.7364186421434082,0.999999015566445
9311,0.2,2048,10,300,0.4,0.7310798683816931,1.0,0.7838655201098449,1.0
9312,0.2,2048,10,300,0.6,0.7337720610230332,1.0,0.7934690789030968,1.0
9313,0.2,2048,10,300,0.8,0.7391564463057134,1.0,0.8080354905725482,1.0
9314,0.2,2048,10,300,1.0,0.7463356266826204,1.0,0.8064290510695996,1.0
9315,0.2,2048,10,500,0.2,0.6850134609632067,1.0,0.7321244231779725,1.0
9316,0.2,2048,10,500,0.4,0.7259946156147173,1.0,0.7826839566519052,1.0
9317,0.2,2048,10,500,0.6,0.731678133413102,1.0,0.792511944493363,1.0
9318,0.2,2048,10,500,0.8,0.7400538438528268,1.0,0.8073500334316954,1.0
9319,0.2,2048,10,500,1.0,0.7415495064313491,1.0,0.8049088753634892,1.0
9320,0.2,2048,11,100,0.2,0.711337122345199,0.964998878169172,0.7697916353468235,0.9946783759370074
9321,0.2,2048,11,100,0.4,0.7230032904576728,0.9978311270660384,0.7851358529520831,0.9999796177507152
9322,0.2,2048,11,100,0.6,0.7373616512114867,0.9994764789469748,0.7982157353756019,0.9999987918315464
9323,0.2,2048,11,100,0.8,0.7394555788214179,0.999177324059532,0.8073883331257274,0.999999194554364
9324,0.2,2048,11,100,1.0,0.7403529763685313,0.997083239847431,0.8118411199832769,0.9999902675319002
9325,0.2,2048,11,200,0.2,0.7065510020939276,0.9977563383441777,0.760401767369806,0.999981586617825
9326,0.2,2048,11,200,0.4,0.7239006880047861,1.0,0.7831874007608396,1.0
9327,0.2,2048,11,200,0.6,0.7292850732874664,1.0,0.7961575742477152,1.0
9328,0.2,2048,11,200,0.8,0.7385581812743045,1.0,0.8043293687780894,1.0
9329,0.2,2048,11,200,1.0,0.7376607837271911,1.0,0.8080988461411804,1.0
9330,0.2,2048,11,300,0.2,0.7023631468740652,0.9999252112781392,0.755974036386857,1.0
9331,0.2,2048,11,300,0.4,0.7200119653006282,1.0,0.7812478970962389,1.0
9332,0.2,2048,11,300,0.6,0.7301824708345798,1.0,0.7955304615005749,1.0
9333,0.2,2048,11,300,0.8,0.7352677236015555,1.0,0.8032623464611798,1.0
9334,0.2,2048,11,300,1.0,0.734968591085851,1.0,0.806641310121571,1.0
9335,0.2,2048,11,500,0.2,0.7008674842955429,1.0,0.7526680927038726,1.0
9336,0.2,2048,11,500,0.4,0.7200119653006282,1.0,0.7807900904731838,1.0
9337,0.2,2048,11,500,0.6,0.7304816033502842,1.0,0.7954198577112676,1.0
9338,0.2,2048,11,500,0.8,0.7346694585701465,1.0,0.8029742039032759,1.0
9339,0.2,2048,11,500,1.0,0.7358659886329644,1.0,0.8059540632753899,1.0
9340,0.2,2048,12,100,0.2,0.6918935088244093,0.9762919751701444,0.751311496064796,0.9969870068642316
9341,0.2,2048,12,100,0.4,0.7215076278791505,0.9995512676688356,0.7850678441495965,0.9999987918315464
9342,0.2,2048,12,100,0.6,0.7343703260544421,1.0,0.800768213115247,1.0
9343,0.2,2048,12,100,0.8,0.749326951839665,1.0,0.8086099859830278,1.0
9344,0.2,2048,12,100,1.0,0.7385581812743045,0.9986538030065066,0.8101477008013585,0.9999941157721604
9345,0.2,2048,12,200,0.2,0.6945857014657493,0.9998504225562784,0.7406609596543148,1.0
9346,0.2,2048,12,200,0.4,0.7262937481304218,1.0,0.7794496011820646,1.0
9347,0.2,2048,12,200,0.6,0.7346694585701465,1.0,0.7988709464964013,1.0
9348,0.2,2048,12,200,0.8,0.7463356266826204,1.0,0.8073426956398484,1.0
9349,0.2,2048,12,200,1.0,0.7337720610230332,1.0,0.8067622942017842,1.0
9350,0.2,2048,12,300,0.2,0.6886030511516602,1.0,0.7390695536761264,1.0
9351,0.2,2048,12,300,0.4,0.7259946156147173,1.0,0.7785053526506969,1.0
9352,0.2,2048,12,300,0.6,0.7364642536643733,1.0,0.7987286649227777,1.0
9353,0.2,2048,12,300,0.8,0.7466347591983249,1.0,0.8069734794305587,1.0
9354,0.2,2048,12,300,1.0,0.734968591085851,1.0,0.805808381261642,1.0
9355,0.2,2048,12,500,0.2,0.6817230032904577,1.0,0.7362829824795007,1.0
9356,0.2,2048,12,500,0.4,0.7256954830990129,1.0,0.7782630265492048,1.0
9357,0.2,2048,12,500,0.6,0.7358659886329644,1.0,0.798625219954785,1.0
9358,0.2,2048,12,500,0.8,0.7466347591983249,1.0,0.8068682447572373,1.0
9359,0.2,2048,12,500,1.0,0.7352677236015555,1.0,0.8055803728027788,1.0
9360,0.2,2048,13,100,0.2,0.7032605444211786,0.9861640864557624,0.7627881604549573,0.99898672701662
9361,0.2,2048,13,100,0.4,0.7224050254262638,0.9998504225562784,0.7865196531121543,1.0
9362,0.2,2048,13,100,0.6,0.7325755309602153,1.0,0.7902955734144286,1.0
9363,0.2,2048,13,100,0.8,0.7466347591983249,1.0,0.8141186989844496,1.0
9364,0.2,2048,13,100,1.0,0.738857313790009,0.9999252112781392,0.8073171028536493,0.9999999328795304
9365,0.2,2048,13,200,0.2,0.693688303918636,1.0,0.7448753577620951,1.0
9366,0.2,2048,13,200,0.4,0.7203110978163326,1.0,0.7828120995534327,1.0
9367,0.2,2048,13,200,0.6,0.7298833383188753,1.0,0.7875591139670035,1.0
9368,0.2,2048,13,200,0.8,0.7445408315883937,1.0,0.8130867548919805,1.0
9369,0.2,2048,13,200,1.0,0.7373616512114867,1.0,0.8048533944983027,1.0
9370,0.2,2048,13,300,0.2,0.689799581214478,1.0,0.7426786734417752,1.0
9371,0.2,2048,13,300,0.4,0.7197128327849237,1.0,0.78242265967393,1.0
9372,0.2,2048,13,300,0.6,0.7298833383188753,1.0,0.7874760716397567,1.0
9373,0.2,2048,13,300,0.8,0.7442416990726892,1.0,0.8129346299390499,1.0
9374,0.2,2048,13,300,1.0,0.7361651211486688,1.0,0.8044095475768106,1.0
9375,0.2,2048,13,500,0.2,0.6883039186359557,1.0,0.74281916531007,1.0
9376,0.2,2048,13,500,0.4,0.7197128327849237,1.0,0.7823578723410348,1.0
9377,0.2,2048,13,500,0.6,0.7301824708345798,1.0,0.787465333407785,1.0
9378,0.2,2048,13,500,0.8,0.7442416990726892,1.0,0.812931766410524,1.0
9379,0.2,2048,13,500,1.0,0.7361651211486688,1.0,0.8043619414150698,1.0
9380,0.2,2048,14,100,0.2,0.6909961112772959,0.9908757759329891,0.7480868050037297,0.9995332218805392
9381,0.2,2048,14,100,0.4,0.7233024229733772,1.0,0.7839983162452269,1.0
9382,0.2,2048,14,100,0.6,0.7376607837271911,1.0,0.7980390914596693,1.0
9383,0.2,2048,14,100,0.8,0.7472330242297338,1.0,0.8110268040587654,1.0
9384,0.2,2048,14,100,1.0,0.7376607837271911,1.0,0.8034384534655138,1.0
9385,0.2,2048,14,200,0.2,0.6886030511516602,1.0,0.7405489241007447,1.0
9386,0.2,2048,14,200,0.4,0.7224050254262638,1.0,0.7820382309693474,1.0
9387,0.2,2048,14,200,0.6,0.7382590487586,1.0,0.7970370354461879,1.0
9388,0.2,2048,14,200,0.8,0.7448399641040981,1.0,0.8100889984665804,1.0
9389,0.2,2048,14,200,1.0,0.7370625186957822,1.0,0.8022397088364195,1.0
9390,0.2,2048,14,300,0.2,0.686509123541729,1.0,0.7360993587127866,1.0
9391,0.2,2048,14,300,0.4,0.7209093628477415,1.0,0.7818796630772337,1.0
9392,0.2,2048,14,300,0.6,0.7385581812743045,1.0,0.7969987357521559,1.0
9393,0.2,2048,14,300,0.8,0.7448399641040981,1.0,0.8100753967060832,1.0
9394,0.2,2048,14,300,1.0,0.7364642536643733,1.0,0.8019204254057979,1.0
9395,0.2,2048,14,500,0.2,0.6868082560574335,1.0,0.7354708142013833,1.0
9396,0.2,2048,14,500,0.4,0.7209093628477415,1.0,0.7818989918947825,1.0
9397,0.2,2048,14,500,0.6,0.7382590487586,1.0,0.796997303987893,1.0
9398,0.2,2048,14,500,0.8,0.7445408315883937,1.0,0.8100693117079659,1.0
9399,0.2,2048,14,500,1.0,0.7364642536643733,1.0,0.8019204254057979,1.0
9400,0.2,2048,15,100,0.2,0.6868082560574335,0.9943160571385836,0.7445897207916511,0.9996322245732784
9401,0.2,2048,15,100,0.4,0.725097218067604,1.0,0.781486285846008,1.0
9402,0.2,2048,15,100,0.6,0.7298833383188753,1.0,0.7990007001327246,1.0
9403,0.2,2048,15,100,0.8,0.7499252168710739,1.0,0.811542597134467,1.0
9404,0.2,2048,15,100,1.0,0.7361651211486688,1.0,0.8073145972661895,1.0
9405,0.2,2048,15,200,0.2,0.6850134609632067,1.0,0.7344768118618806,1.0
9406,0.2,2048,15,200,0.4,0.7230032904576728,1.0,0.7793962679632724,1.0
9407,0.2,2048,15,200,0.6,0.7292850732874664,1.0,0.7984927817604687,1.0
9408,0.2,2048,15,200,0.8,0.7496260843553695,1.0,0.8111148575609324,1.0
9409,0.2,2048,15,200,1.0,0.7361651211486688,1.0,0.8062361208351767,1.0
9410,0.2,2048,15,300,0.2,0.6859108585103201,1.0,0.7334373510070314,1.0
9411,0.2,2048,15,300,0.4,0.7221058929105594,1.0,0.77932790121972,1.0
9412,0.2,2048,15,300,0.6,0.7292850732874664,1.0,0.7984841911748914,1.0
9413,0.2,2048,15,300,0.8,0.749326951839665,1.0,0.8111109202092095,1.0
9414,0.2,2048,15,300,1.0,0.7361651211486688,1.0,0.8061104835211091,1.0
9415,0.2,2048,15,500,0.2,0.6886030511516602,1.0,0.7328123859062854,1.0
9416,0.2,2048,15,500,0.4,0.7221058929105594,1.0,0.779331838571443,1.0
9417,0.2,2048,15,500,0.6,0.7292850732874664,1.0,0.7984730950018543,1.0
9418,0.2,2048,15,500,0.8,0.749326951839665,1.0,0.8111026875646978,1.0
9419,0.2,2048,15,500,1.0,0.7361651211486688,1.0,0.8061104835211091,1.0
9420,0.2,2048,16,100,0.2,0.6942865689500449,0.9957370428539376,0.7494000907738543,0.9997668906088932
9421,0.2,2048,16,100,0.4,0.7292850732874664,1.0,0.7895471186460092,1.0
9422,0.2,2048,16,100,0.6,0.7346694585701465,1.0,0.803758452778267,1.0
9423,0.2,2048,16,100,0.8,0.7340711935387376,1.0,0.8064759413492089,1.0
9424,0.2,2048,16,100,1.0,0.7346694585701465,1.0,0.8018216336716592,1.0
9425,0.2,2048,16,200,0.2,0.6889021836673647,1.0,0.7467038996963229,1.0
9426,0.2,2048,16,200,0.4,0.7289859407717619,1.0,0.7878671222540551,1.0
9427,0.2,2048,16,200,0.6,0.7337720610230332,1.0,0.8034513393438797,1.0
9428,0.2,2048,16,200,0.8,0.7337720610230332,1.0,0.8062826531737202,1.0
9429,0.2,2048,16,200,1.0,0.7331737959916242,1.0,0.801238905616668,1.0
9430,0.2,2048,16,300,0.2,0.6886030511516602,1.0,0.7466332063358432,1.0
9431,0.2,2048,16,300,0.4,0.7286868082560575,1.0,0.7878017980095613,1.0
9432,0.2,2048,16,300,0.6,0.7337720610230332,1.0,0.8034488337564197,1.0
9433,0.2,2048,16,300,0.8,0.7337720610230332,1.0,0.8062779999398659,1.0
9434,0.2,2048,16,300,1.0,0.7331737959916242,1.0,0.8012410532630623,1.0
9435,0.2,2048,16,500,0.2,0.6886030511516602,1.0,0.7463819317077081,1.0
9436,0.2,2048,16,500,0.4,0.7286868082560575,1.0,0.7877957130114441,1.0
9437,0.2,2048,16,500,0.6,0.7337720610230332,1.0,0.803455992577734,1.0
9438,0.2,2048,16,500,0.8,0.7337720610230332,1.0,0.806283011114786,1.0
9439,0.2,2048,16,500,1.0,0.7331737959916242,1.0,0.8012410532630623,1.0
9440,0.2,2048,17,100,0.2,0.6978761591384983,0.9970084511255702,0.7542362325127892,0.9999226100984894
9441,0.2,2048,17,100,0.4,0.7265928806461263,1.0,0.7850327659251559,1.0
9442,0.2,2048,17,100,0.6,0.7286868082560575,1.0,0.8000562683355311,1.0
9443,0.2,2048,17,100,0.8,0.7448399641040981,1.0,0.808323991071518,1.0
9444,0.2,2048,17,100,1.0,0.7268920131618307,1.0,0.7988070540161705,1.0
9445,0.2,2048,17,200,0.2,0.6868082560574335,1.0,0.7459917759460741,1.0
9446,0.2,2048,17,200,0.4,0.7259946156147173,1.0,0.7846422522224561,1.0
9447,0.2,2048,17,200,0.6,0.7286868082560575,1.0,0.7999315258741279,1.0
9448,0.2,2048,17,200,0.8,0.7439425665569848,1.0,0.8082090919894221,1.0
9449,0.2,2048,17,200,1.0,0.7280885432246486,1.0,0.7987229378657263,1.0
9450,0.2,2048,17,300,0.2,0.6862099910260245,1.0,0.7453328064440846,1.0
9451,0.2,2048,17,300,0.4,0.7256954830990129,1.0,0.7845678004807864,1.0
9452,0.2,2048,17,300,0.6,0.7286868082560575,1.0,0.7999320627857265,1.0
9453,0.2,2048,17,300,0.8,0.7439425665569848,1.0,0.8082069443430279,1.0
9454,0.2,2048,17,300,1.0,0.7280885432246486,1.0,0.7987229378657263,1.0
9455,0.2,2048,17,500,0.2,0.6880047861202513,1.0,0.7453866765744753,1.0
9456,0.2,2048,17,500,0.4,0.7256954830990129,1.0,0.7845556304845519,1.0
9457,0.2,2048,17,500,0.6,0.7286868082560575,1.0,0.7999281254340036,1.0
9458,0.2,2048,17,500,0.8,0.7439425665569848,1.0,0.8082047966966335,1.0
9459,0.2,2048,17,500,1.0,0.7280885432246486,1.0,0.7987229378657263,1.0
9460,0.2,2048,18,100,0.2,0.7011666168112474,0.9976815496223168,0.7555273259368391,0.99998060218427
9461,0.2,2048,18,100,0.4,0.7241998205204906,1.0,0.7807890166499867,1.0
9462,0.2,2048,18,100,0.6,0.731678133413102,1.0,0.7940890328289227,1.0
9463,0.2,2048,18,100,0.8,0.7457373616512115,1.0,0.813999504609565,1.0
9464,0.2,2048,18,100,1.0,0.7313790008973976,1.0,0.8006055289008775,1.0
9465,0.2,2048,18,200,0.2,0.6960813640442716,1.0,0.7495400457305506,1.0
9466,0.2,2048,18,200,0.4,0.7247980855518995,1.0,0.7799220833888143,1.0
9467,0.2,2048,18,200,0.6,0.7328746634759198,1.0,0.793853865548745,1.0
9468,0.2,2048,18,200,0.8,0.7448399641040981,1.0,0.8139921668177178,1.0
9469,0.2,2048,18,200,1.0,0.7313790008973976,1.0,0.8003773414714814,1.0
9470,0.2,2048,18,300,0.2,0.6966796290756805,1.0,0.7482145899641915,1.0
9471,0.2,2048,18,300,0.4,0.7253963505833084,1.0,0.7798805622251906,1.0
9472,0.2,2048,18,300,0.6,0.7328746634759198,1.0,0.7938517179023508,1.0
9473,0.2,2048,18,300,0.8,0.7448399641040981,1.0,0.813990735053455,1.0
9474,0.2,2048,18,300,1.0,0.7313790008973976,1.0,0.8003773414714814,1.0
9475,0.2,2048,18,500,0.2,0.6957822315285671,1.0,0.748540674275062,1.0
9476,0.2,2048,18,500,0.4,0.725097218067604,1.0,0.7798784145787965,1.0
9477,0.2,2048,18,500,0.6,0.7328746634759198,1.0,0.7938452749631679,1.0
9478,0.2,2048,18,500,0.8,0.7448399641040981,1.0,0.8139930616703821,1.0
9479,0.2,2048,18,500,1.0,0.7313790008973976,1.0,0.8003773414714814,1.0
9480,0.2,2048,19,100,0.2,0.6996709542327251,0.998579014284646,0.7531974875400715,0.999993399820484
9481,0.2,2048,19,100,0.4,0.7304816033502842,1.0,0.786431957551053,1.0
9482,0.2,2048,19,100,0.6,0.7343703260544421,1.0,0.7951868380774842,1.0
9483,0.2,2048,19,100,0.8,0.7352677236015555,1.0,0.8072483781690312,1.0
9484,0.2,2048,19,100,1.0,0.7221058929105594,1.0,0.7950318495960276,1.0
9485,0.2,2048,19,200,0.2,0.6975770266227939,1.0,0.7489140068066074,1.0
9486,0.2,2048,19,200,0.4,0.7301824708345798,1.0,0.7859326297643746,1.0
9487,0.2,2048,19,200,0.6,0.7346694585701465,1.0,0.795119545157129,1.0
9488,0.2,2048,19,200,0.8,0.7355668561172599,1.0,0.8072143737677879,1.0
9489,0.2,2048,19,200,1.0,0.7221058929105594,1.0,0.7949803060825641,1.0
9490,0.2,2048,19,300,0.2,0.6990726892013162,1.0,0.7487518595038365,1.0
9491,0.2,2048,19,300,0.4,0.7301824708345798,1.0,0.7859197438860087,1.0
9492,0.2,2048,19,300,0.6,0.7346694585701465,1.0,0.7951195451571289,1.0
9493,0.2,2048,19,300,0.8,0.7355668561172599,1.0,0.8072147317088536,1.0
9494,0.2,2048,19,300,1.0,0.7221058929105594,1.0,0.7949803060825641,1.0
9495,0.2,2048,19,500,0.2,0.7011666168112474,1.0,0.7486741862925754,1.0
9496,0.2,2048,19,500,0.4,0.7301824708345798,1.0,0.7859150906521543,1.0
9497,0.2,2048,19,500,0.6,0.7343703260544421,1.0,0.7951245563320491,1.0
9498,0.2,2048,19,500,0.8,0.7358659886329644,1.0,0.8072090046518021,1.0
9499,0.2,2048,19,500,1.0,0.7221058929105594,1.0,0.7949803060825641,1.0
9500,0.2,2048,20,100,0.2,0.700269219264134,0.9984294368409244,0.7557170347016704,0.999989529206734
9501,0.2,2048,20,100,0.4,0.7233024229733772,1.0,0.7818109383926156,1.0
9502,0.2,2048,20,100,0.6,0.7355668561172599,1.0,0.797662000546934,1.0
9503,0.2,2048,20,100,0.8,0.7433443015255758,1.0,0.8073017113878234,1.0
9504,0.2,2048,20,100,1.0,0.7253963505833084,1.0,0.7997391325513037,1.0
9505,0.2,2048,20,200,0.2,0.6969787615913849,1.0,0.7491974961306571,1.0
9506,0.2,2048,20,200,0.4,0.7221058929105594,1.0,0.7810657050937876,1.0
9507,0.2,2048,20,200,0.6,0.7352677236015555,1.0,0.7975578396968096,1.0
9508,0.2,2048,20,200,0.8,0.7433443015255758,1.0,0.8072938366843776,1.0
9509,0.2,2048,20,200,1.0,0.7253963505833084,1.0,0.7996958216823516,1.0
9510,0.2,2048,20,300,0.2,0.6948848339814537,1.0,0.7481007647052926,1.0
9511,0.2,2048,20,300,0.4,0.7221058929105594,1.0,0.7810377856906616,1.0
9512,0.2,2048,20,300,0.6,0.7352677236015555,1.0,0.7975589135200067,1.0
9513,0.2,2048,20,300,0.8,0.7433443015255758,1.0,0.8072981319771662,1.0
9514,0.2,2048,20,300,1.0,0.7253963505833084,1.0,0.7996958216823516,1.0
9515,0.2,2048,20,500,0.2,0.6966796290756805,1.0,0.7477152621775129,1.0
9516,0.2,2048,20,500,0.4,0.7221058929105594,1.0,0.7810256156944271,1.0
9517,0.2,2048,20,500,0.6,0.7352677236015555,1.0,0.7975592714610725,1.0
9518,0.2,2048,20,500,0.8,0.7433443015255758,1.0,0.8072963422718376,1.0
9519,0.2,2048,20,500,1.0,0.7253963505833084,1.0,0.7996958216823516,1.0
9520,0.3,256,4,100,0.2,0.7568052647322764,0.8028569291750804,0.8251812255615737,0.8813146993783794
9521,0.3,256,4,100,0.4,0.7541130720909363,0.8142248148979134,0.8293773686750023,0.8975155223916795
9522,0.3,256,4,100,0.6,0.7594974573736165,0.8204322788123551,0.8326070709109885,0.9033038127066836
